,LOCATION,SUBJECT,MEASURE,TIME,Value
8790,THA,RICE,THND_HA,1995,9113.0
8791,THA,RICE,THND_HA,1996,9267.0
8792,THA,RICE,THND_HA,1997,9913.0
8793,THA,RICE,THND_HA,1998,9512.0
8794,THA,RICE,THND_HA,1999,9970.0
8795,THA,RICE,THND_HA,2000,9891.0
8796,THA,RICE,THND_HA,2001,10125.0
8797,THA,RICE,THND_HA,2002,9654.0
8798,THA,RICE,THND_HA,2003,10164.0
8799,THA,RICE,THND_HA,2004,9993.0
8800,THA,RICE,THND_HA,2005,10225.0
8801,THA,RICE,THND_HA,2006,10165.0
8802,THA,RICE,THND_HA,2007,10669.0
8803,THA,RICE,THND_HA,2008,10684.0
8804,THA,RICE,THND_HA,2009,11140.0
8805,THA,RICE,THND_HA,2010,12120.0
8806,THA,RICE,THND_HA,2011,11957.0
8807,THA,RICE,THND_HA,2012,11957.0
8808,THA,RICE,THND_HA,2013,11684.0
8809,THA,RICE,THND_HA,2014,11121.0
8810,THA,RICE,THND_HA,2015,9870.0
8811,THA,RICE,THND_HA,2016,10400.0
8812,THA,RICE,THND_HA,2017,10628.9231326688
8813,THA,RICE,THND_HA,2018,10686.8553077688
8814,THA,RICE,THND_HA,2019,10714.326237122199
8815,THA,RICE,THND_HA,2020,10718.9942619571
8816,THA,RICE,THND_HA,2021,10713.7809596499
8817,THA,RICE,THND_HA,2022,10711.7299575094
8818,THA,RICE,THND_HA,2023,10711.6369116892
8819,THA,RICE,THND_HA,2024,10715.987305117
8820,THA,RICE,THND_HA,2025,10716.2215100479
8821,THA,RICE,THND_HA,2026,10715.1869600707
8822,USA,RICE,THND_TONNE,1990,4928.08290945114
8823,USA,RICE,THND_TONNE,1991,5029.107030593
8824,USA,RICE,THND_TONNE,1992,5669.978799086651
8825,USA,RICE,THND_TONNE,1993,4931.23991323683
8826,USA,RICE,THND_TONNE,1994,6241.39648429527
8827,USA,RICE,THND_TONNE,1995,5486.8725795170285
8828,USA,RICE,THND_TONNE,1996,5417.41849623201
8829,USA,RICE,THND_TONNE,1997,5777.31692779987
8830,USA,RICE,THND_TONNE,1998,5821.51498079943
8831,USA,RICE,THND_TONNE,1999,6503.42779850696
8832,USA,RICE,THND_TONNE,2000,6023.56322308314
8833,USA,RICE,THND_TONNE,2001,6797.02915057547
8834,USA,RICE,THND_TONNE,2002,6661.27798779111
8835,USA,RICE,THND_TONNE,2003,6312.11336909457
8836,USA,RICE,THND_TONNE,2004,7336.87679792726
8837,USA,RICE,THND_TONNE,2005,7049.58945343011
8838,USA,RICE,THND_TONNE,2006,6143.529366939089
8839,USA,RICE,THND_TONNE,2007,6263.49551079505
8840,USA,RICE,THND_TONNE,2008,6430.81671143625
8841,USA,RICE,THND_TONNE,2009,6942.25132471689
8842,USA,RICE,THND_TONNE,2010,7674.676202995341
8843,USA,RICE,THND_TONNE,2011,5837.29999972785
8844,USA,RICE,THND_TONNE,2012,6298.22255243756
8845,USA,RICE,THND_TONNE,2013,5998.30719279768
8846,USA,RICE,THND_TONNE,2014,7014.8624117876
8847,USA,RICE,THND_TONNE,2015,6096.1743101538505
8848,USA,RICE,THND_TONNE,2016,7074.84548371558
8849,USA,RICE,THND_TONNE,2017,6273.813654354611
8850,USA,RICE,THND_TONNE,2018,6795.37533682322
8851,USA,RICE,THND_TONNE,2019,6826.8206154401905
8852,USA,RICE,THND_TONNE,2020,6877.54456285634
8853,USA,RICE,THND_TONNE,2021,6922.55523925063
8854,USA,RICE,THND_TONNE,2022,6971.27571769039
8855,USA,RICE,THND_TONNE,2023,7019.94818565584
8856,USA,RICE,THND_TONNE,2024,7064.2763983761915
8857,USA,RICE,THND_TONNE,2025,7114.780168904041
8858,USA,RICE,THND_TONNE,2026,7160.420823480071
8859,MYS,WHEAT,THND_TONNE,1990,9e-05
8860,MYS,WHEAT,THND_TONNE,1991,9e-05
8861,MYS,WHEAT,THND_TONNE,1992,9e-05
8862,MYS,WHEAT,THND_TONNE,1993,9e-05
8863,MYS,WHEAT,THND_TONNE,1994,9e-05
8864,MYS,WHEAT,THND_TONNE,1995,9e-05
8865,MYS,WHEAT,THND_TONNE,1996,9e-05
8866,MYS,WHEAT,THND_TONNE,1997,9e-05
8867,MYS,WHEAT,THND_TONNE,1998,9e-05
8868,MYS,WHEAT,THND_TONNE,1999,9e-05
8869,MYS,WHEAT,THND_TONNE,2000,9e-05
8870,MYS,WHEAT,THND_TONNE,2001,9e-05
8871,MYS,WHEAT,THND_TONNE,2002,9e-05
8872,MYS,WHEAT,THND_TONNE,2003,9e-05
8873,MYS,WHEAT,THND_TONNE,2004,9e-05
8874,MYS,WHEAT,THND_TONNE,2005,9e-05
8875,MYS,WHEAT,THND_TONNE,2006,9e-05
8876,MYS,WHEAT,THND_TONNE,2007,9e-05
8877,MYS,WHEAT,THND_TONNE,2008,9e-05
8878,MYS,WHEAT,THND_TONNE,2009,9e-05
8879,MYS,WHEAT,THND_TONNE,2010,9e-05
8880,MYS,WHEAT,THND_TONNE,2011,9e-05
8881,MYS,WHEAT,THND_TONNE,2012,9e-05
8882,MYS,WHEAT,THND_TONNE,2013,9e-05
8883,MYS,WHEAT,THND_TONNE,2014,9e-05
8884,MYS,WHEAT,THND_TONNE,2015,9e-05
8885,MYS,WHEAT,THND_TONNE,2016,9e-05
8886,MYS,WHEAT,THND_TONNE,2017,9.3229205e-05
8887,MYS,WHEAT,THND_TONNE,2018,9.467145e-05
8888,MYS,WHEAT,THND_TONNE,2019,9.6204186e-05
8889,MYS,WHEAT,THND_TONNE,2020,9.7614176e-05
8890,MYS,WHEAT,THND_TONNE,2021,9.9124594e-05
8891,MYS,WHEAT,THND_TONNE,2022,0.000100777122
8892,MYS,WHEAT,THND_TONNE,2023,0.000102683789
8893,MYS,WHEAT,THND_TONNE,2024,0.000104565513
8894,MYS,WHEAT,THND_TONNE,2025,0.000106395558
8895,MYS,WHEAT,THND_TONNE,2026,0.000108095372
8896,OECD,WHEAT,THND_TONNE,1994,232327.881047828
8897,OECD,WHEAT,THND_TONNE,1995,245930.18127033894
8898,OECD,WHEAT,THND_TONNE,1996,265071.279385083
8899,OECD,WHEAT,THND_TONNE,1997,264589.728929132
8900,OECD,WHEAT,THND_TONNE,1998,278244.877881394
8901,OECD,WHEAT,THND_TONNE,1999,262782.532871057
8902,OECD,WHEAT,THND_TONNE,2000,268375.32416057
8903,OECD,WHEAT,THND_TONNE,2001,249230.470921629
8904,OECD,WHEAT,THND_TONNE,2002,231198.061565118
8905,OECD,WHEAT,THND_TONNE,2003,250864.93268867696
8906,OECD,WHEAT,THND_TONNE,2004,283183.63689176
8907,OECD,WHEAT,THND_TONNE,2005,273307.049064923
8908,OECD,WHEAT,THND_TONNE,2006,240502.04305682695
8909,OECD,WHEAT,THND_TONNE,2007,235480.945990794
8910,OECD,WHEAT,THND_TONNE,2008,297662.23476782
8911,OECD,WHEAT,THND_TONNE,2009,278803.692332543
8912,OECD,WHEAT,THND_TONNE,2010,275296.675526587
8913,OECD,WHEAT,THND_TONNE,2011,280547.183570377
8914,OECD,WHEAT,THND_TONNE,2012,273657.09652153304
8915,OECD,WHEAT,THND_TONNE,2013,294777.25636444
8916,OECD,WHEAT,THND_TONNE,2014,291965.357031978
8917,OECD,WHEAT,THND_TONNE,2015,299536.504091587
8918,OECD,WHEAT,THND_TONNE,2016,302624.921323205
8919,OECD,WHEAT,THND_TONNE,2017,294031.707078856
8920,OECD,WHEAT,THND_TONNE,2018,298183.997717704
8921,OECD,WHEAT,THND_TONNE,2019,300794.85259171197
8922,OECD,WHEAT,THND_TONNE,2020,303444.815167913
8923,OECD,WHEAT,THND_TONNE,2021,306065.477334083
8924,OECD,WHEAT,THND_TONNE,2022,308410.822200681
8925,OECD,WHEAT,THND_TONNE,2023,310705.45920637803
8926,OECD,WHEAT,THND_TONNE,2024,312808.751977007
8927,OECD,WHEAT,THND_TONNE,2025,314951.501656448
8928,OECD,WHEAT,THND_TONNE,2026,317079.656645165
8929,ARG,RICE,THND_HA,1990,117.0
8930,ARG,RICE,THND_HA,1991,86.0
8931,ARG,RICE,THND_HA,1992,141.0
8932,ARG,RICE,THND_HA,1993,140.0
8933,ARG,RICE,THND_HA,1994,141.0
8934,ARG,RICE,THND_HA,1995,184.0
8935,ARG,RICE,THND_HA,1996,193.0
8936,ARG,RICE,THND_HA,1997,225.0
8937,ARG,RICE,THND_HA,1998,211.7
8938,ARG,RICE,THND_HA,1999,289.2
8939,ARG,RICE,THND_HA,2000,189.1
8940,ARG,RICE,THND_HA,2001,150.7
8941,ARG,RICE,THND_HA,2002,124.0
8942,ARG,RICE,THND_HA,2003,133.0
8943,ARG,RICE,THND_HA,2004,169.2
8944,ARG,RICE,THND_HA,2005,159.0
8945,ARG,RICE,THND_HA,2006,169.0
8946,ARG,RICE,THND_HA,2007,164.6
8947,ARG,RICE,THND_HA,2008,183.0
8948,ARG,RICE,THND_HA,2009,197.1
8949,ARG,RICE,THND_HA,2010,215.7
8950,ARG,RICE,THND_HA,2011,257.4
8951,ARG,RICE,THND_HA,2012,235.4
8952,ARG,RICE,THND_HA,2013,232.7
8953,ARG,RICE,THND_HA,2014,243.2
8954,ARG,RICE,THND_HA,2015,232.6
8955,ARG,RICE,THND_HA,2016,206885.0
8956,ARG,RICE,THND_HA,2017,226.60961308904098
8957,ARG,RICE,THND_HA,2018,229.35090884473098
8958,ARG,RICE,THND_HA,2019,231.964287701464
8959,ARG,RICE,THND_HA,2020,235.15033410100202
8960,ARG,RICE,THND_HA,2021,238.401300015234
8961,ARG,RICE,THND_HA,2022,241.506210431686
8962,ARG,RICE,THND_HA,2023,244.77055263401797
8963,ARG,RICE,THND_HA,2024,247.746905619459
8964,ARG,RICE,THND_HA,2025,251.079755558047
8965,ARG,RICE,THND_HA,2026,254.209556143862
8966,KOR,RICE,THND_TONNE,1990,5605979.0
8967,KOR,RICE,THND_TONNE,1991,5384.388000000001
8968,KOR,RICE,THND_TONNE,1992,5330826.0
8969,KOR,RICE,THND_TONNE,1993,4749562.0
8970,KOR,RICE,THND_TONNE,1994,5059764.0
8971,KOR,RICE,THND_TONNE,1995,4694956.0
8972,KOR,RICE,THND_TONNE,1996,5322.962
8973,KOR,RICE,THND_TONNE,1997,5449561.0
8974,KOR,RICE,THND_TONNE,1998,5096879.0
8975,KOR,RICE,THND_TONNE,1999,5262.7
8976,KOR,RICE,THND_TONNE,2000,5290771.0
8977,KOR,RICE,THND_TONNE,2001,5514.7959999999985
8978,KOR,RICE,THND_TONNE,2002,4926746.0
8979,KOR,RICE,THND_TONNE,2003,4451135.0
8980,KOR,RICE,THND_TONNE,2004,5000149.0
8981,KOR,RICE,THND_TONNE,2005,4768.368
8982,KOR,RICE,THND_TONNE,2006,4679991.0
8983,KOR,RICE,THND_TONNE,2007,4407.743
8984,KOR,RICE,THND_TONNE,2008,4843478.0
8985,KOR,RICE,THND_TONNE,2009,4916.08
8986,KOR,RICE,THND_TONNE,2010,4295413.0
8987,KOR,RICE,THND_TONNE,2011,4224019.0
8988,KOR,RICE,THND_TONNE,2012,4006185.0
8989,KOR,RICE,THND_TONNE,2013,4230.011
8990,KOR,RICE,THND_TONNE,2014,4240.739000000001
8991,KOR,RICE,THND_TONNE,2015,4326915.0
8992,KOR,RICE,THND_TONNE,2016,4196691.0
8993,KOR,RICE,THND_TONNE,2017,4094.00100578647
8994,KOR,RICE,THND_TONNE,2018,4055.3564512532494
8995,KOR,RICE,THND_TONNE,2019,4017.12352290044
8996,KOR,RICE,THND_TONNE,2020,3977.3127656344896
8997,KOR,RICE,THND_TONNE,2021,3937.78979075715
8998,KOR,RICE,THND_TONNE,2022,3898.323502454529
8999,KOR,RICE,THND_TONNE,2023,3857.94791270788
9000,KOR,RICE,THND_TONNE,2024,3815.52388554941
9001,KOR,RICE,THND_TONNE,2025,3772.30618837171
9002,KOR,RICE,THND_TONNE,2026,3728.75974135943
9003,JPN,RICE,THND_HA,1990,2074.0
9004,JPN,RICE,THND_HA,1991,2049.0
9005,JPN,RICE,THND_HA,1992,2106.0
9006,JPN,RICE,THND_HA,1993,2139.0
9007,JPN,RICE,THND_HA,1994,2212.0
9008,JPN,RICE,THND_HA,1995,2118.0
9009,JPN,RICE,THND_HA,1996,1977.0
9010,JPN,RICE,THND_HA,1997,1953.0
9011,JPN,RICE,THND_HA,1998,1801.0
9012,JPN,RICE,THND_HA,1999,1788.0
9013,JPN,RICE,THND_HA,2000,1770.0
9014,JPN,RICE,THND_HA,2001,1706.0
9015,JPN,RICE,THND_HA,2002,1688.0
9016,JPN,RICE,THND_HA,2003,1665.0
9017,JPN,RICE,THND_HA,2004,1701.0
9018,JPN,RICE,THND_HA,2005,1706.0
9019,JPN,RICE,THND_HA,2006,1688.0
9020,JPN,RICE,THND_HA,2007,1673.0
9021,JPN,RICE,THND_HA,2008,1627.0
9022,JPN,RICE,THND_HA,2009,1624.0
9023,JPN,RICE,THND_HA,2010,1628.0
9024,JPN,RICE,THND_HA,2011,1576.0
9025,JPN,RICE,THND_HA,2012,1581.0
9026,JPN,RICE,THND_HA,2013,1599.0
9027,JPN,RICE,THND_HA,2014,1575.0
9028,JPN,RICE,THND_HA,2015,1506.0
9029,JPN,RICE,THND_HA,2016,1478.0
9030,JPN,RICE,THND_HA,2017,1470.44452848483
9031,JPN,RICE,THND_HA,2018,1462.75948441918
9032,JPN,RICE,THND_HA,2019,1455.0781575043802
9033,JPN,RICE,THND_HA,2020,1447.3927159355096
9034,JPN,RICE,THND_HA,2021,1439.9194775826502
9035,JPN,RICE,THND_HA,2022,1432.4831544696601
9036,JPN,RICE,THND_HA,2023,1424.9895567837
9037,JPN,RICE,THND_HA,2024,1417.4828947670999
9038,JPN,RICE,THND_HA,2025,1409.94846143216
9039,JPN,RICE,THND_HA,2026,1402.42309050048
9040,EU28,RICE,THND_HA,1993,342.45424631
9041,EU28,RICE,THND_HA,1994,373.33611572
9042,EU28,RICE,THND_HA,1995,361.49512543
9043,EU28,RICE,THND_HA,1996,420.60550886
9044,EU28,RICE,THND_HA,1997,419.31679265
9045,EU28,RICE,THND_HA,1998,416.50029876
9046,EU28,RICE,THND_HA,1999,400.259923
9047,EU28,RICE,THND_HA,2000,402.94166562
9048,EU28,RICE,THND_HA,2001,398.99027319
9049,EU28,RICE,THND_HA,2002,406.635582
9050,EU28,RICE,THND_HA,2003,417.67813174
9051,EU28,RICE,THND_HA,2004,436.83218239
9052,EU28,RICE,THND_HA,2005,420.03435556
9053,EU28,RICE,THND_HA,2006,415.9412787
9054,EU28,RICE,THND_HA,2007,424.33496921
9055,EU28,RICE,THND_HA,2008,412.05356706
9056,EU28,RICE,THND_HA,2009,467.32208445
9057,EU28,RICE,THND_HA,2010,474.5300591
9058,EU28,RICE,THND_HA,2011,483.23017225
9059,EU28,RICE,THND_HA,2012,454.19013153
9060,EU28,RICE,THND_HA,2013,432.55986861
9061,EU28,RICE,THND_HA,2014,413.80594
9062,EU28,RICE,THND_HA,2015,435.81038
9063,EU28,RICE,THND_HA,2016,442.25023
9064,EU28,RICE,THND_HA,2017,427.520257359877
9065,EU28,RICE,THND_HA,2018,427.9204530263221
9066,EU28,RICE,THND_HA,2019,427.038193186044
9067,EU28,RICE,THND_HA,2020,427.172986316165
9068,EU28,RICE,THND_HA,2021,426.409215538397
9069,EU28,RICE,THND_HA,2022,426.317653745008
9070,EU28,RICE,THND_HA,2023,425.545718746946
9071,EU28,RICE,THND_HA,2024,424.672405181415
9072,EU28,RICE,THND_HA,2025,423.880899517213
9073,EU28,RICE,THND_HA,2026,423.304997910009
9074,PRY,WHEAT,THND_HA,1990,156.0
9075,PRY,WHEAT,THND_HA,1991,183.0
9076,PRY,WHEAT,THND_HA,1992,192.0
9077,PRY,WHEAT,THND_HA,1993,175.0
9078,PRY,WHEAT,THND_HA,1994,172.0
9079,PRY,WHEAT,THND_HA,1995,221.0
9080,PRY,WHEAT,THND_HA,1996,224.0
9081,PRY,WHEAT,THND_HA,1997,201.0
9082,PRY,WHEAT,THND_HA,1998,188.0
9083,PRY,WHEAT,THND_HA,1999,128.0
9084,PRY,WHEAT,THND_HA,2000,159.0
9085,PRY,WHEAT,THND_HA,2001,290.0
9086,PRY,WHEAT,THND_HA,2002,311.0
9087,PRY,WHEAT,THND_HA,2003,290.0
9088,PRY,WHEAT,THND_HA,2004,325.0
9089,PRY,WHEAT,THND_HA,2005,365.0
9090,PRY,WHEAT,THND_HA,2006,320.0
9091,PRY,WHEAT,THND_HA,2007,381.0
9092,PRY,WHEAT,THND_HA,2008,508.0
9093,PRY,WHEAT,THND_HA,2009,561.0
9094,PRY,WHEAT,THND_HA,2010,539.0
9095,PRY,WHEAT,THND_HA,2011,508.0
9096,PRY,WHEAT,THND_HA,2012,540.0
9097,PRY,WHEAT,THND_HA,2013,540.0
9098,PRY,WHEAT,THND_HA,2014,632.0
9099,PRY,WHEAT,THND_HA,2015,532.0
9100,PRY,WHEAT,THND_HA,2016,365.0
9101,PRY,WHEAT,THND_HA,2017,324.942250748489
9102,PRY,WHEAT,THND_HA,2018,321.47517873185296
9103,PRY,WHEAT,THND_HA,2019,319.818466749978
9104,PRY,WHEAT,THND_HA,2020,320.758143315087
9105,PRY,WHEAT,THND_HA,2021,322.698378131448
9106,PRY,WHEAT,THND_HA,2022,324.784482161189
9107,PRY,WHEAT,THND_HA,2023,326.815481449584
9108,PRY,WHEAT,THND_HA,2024,328.436647621702
9109,PRY,WHEAT,THND_HA,2025,329.64297909595797
9110,PRY,WHEAT,THND_HA,2026,330.152230943627
9111,CHN,WHEAT,THND_TONNE,1990,98228.9
9112,CHN,WHEAT,THND_TONNE,1991,95950.0002143423
9113,CHN,WHEAT,THND_TONNE,1992,101587.0
9114,CHN,WHEAT,THND_TONNE,1993,106390.0
9115,CHN,WHEAT,THND_TONNE,1994,99297.0
9116,CHN,WHEAT,THND_TONNE,1995,102207.0
9117,CHN,WHEAT,THND_TONNE,1996,110569.0
9118,CHN,WHEAT,THND_TONNE,1997,123289.0
9119,CHN,WHEAT,THND_TONNE,1998,109726.0
9120,CHN,WHEAT,THND_TONNE,1999,113880.0
9121,CHN,WHEAT,THND_TONNE,2000,99636.0
9122,CHN,WHEAT,THND_TONNE,2001,93876.0
9123,CHN,WHEAT,THND_TONNE,2002,90290.0
9124,CHN,WHEAT,THND_TONNE,2003,86488.0
9125,CHN,WHEAT,THND_TONNE,2004,91952.0
9126,CHN,WHEAT,THND_TONNE,2005,97445.0
9127,CHN,WHEAT,THND_TONNE,2006,108466.0
9128,CHN,WHEAT,THND_TONNE,2007,109298.0
9129,CHN,WHEAT,THND_TONNE,2008,112456.0
9130,CHN,WHEAT,THND_TONNE,2009,115115.0
9131,CHN,WHEAT,THND_TONNE,2010,115180.0
9132,CHN,WHEAT,THND_TONNE,2011,117401.0
9133,CHN,WHEAT,THND_TONNE,2012,120843.0
9134,CHN,WHEAT,THND_TONNE,2013,121926.0
9135,CHN,WHEAT,THND_TONNE,2014,126208.0
9136,CHN,WHEAT,THND_TONNE,2015,130187.0
9137,CHN,WHEAT,THND_TONNE,2016,128580.0
9138,CHN,WHEAT,THND_TONNE,2017,126592.584735485
9139,CHN,WHEAT,THND_TONNE,2018,127538.09157747599
9140,CHN,WHEAT,THND_TONNE,2019,128162.089226236
9141,CHN,WHEAT,THND_TONNE,2020,128874.145973435
9142,CHN,WHEAT,THND_TONNE,2021,129668.40484362801
9143,CHN,WHEAT,THND_TONNE,2022,130412.100398498
9144,CHN,WHEAT,THND_TONNE,2023,131187.208746843
9145,CHN,WHEAT,THND_TONNE,2024,132052.585266618
9146,CHN,WHEAT,THND_TONNE,2025,132766.680965771
9147,CHN,WHEAT,THND_TONNE,2026,133857.933801562
9148,BRA,WHEAT,THND_HA,1990,2681.0
9149,BRA,WHEAT,THND_HA,1991,1995.0
9150,BRA,WHEAT,THND_HA,1992,1958.0
9151,BRA,WHEAT,THND_HA,1993,1462.0
9152,BRA,WHEAT,THND_HA,1994,1348.0
9153,BRA,WHEAT,THND_HA,1995,994.0
9154,BRA,WHEAT,THND_HA,1996,1820.0
9155,BRA,WHEAT,THND_HA,1997,1522.0
9156,BRA,WHEAT,THND_HA,1998,1409.0
9157,BRA,WHEAT,THND_HA,1999,1250.0
9158,BRA,WHEAT,THND_HA,2000,1066.0
9159,BRA,WHEAT,THND_HA,2001,1728.0
9160,BRA,WHEAT,THND_HA,2002,2044.0
9161,BRA,WHEAT,THND_HA,2003,2464.0
9162,BRA,WHEAT,THND_HA,2004,2793.0
9163,BRA,WHEAT,THND_HA,2005,2359.0
9164,BRA,WHEAT,THND_HA,2006,1558.0
9165,BRA,WHEAT,THND_HA,2007,1850.0
9166,BRA,WHEAT,THND_HA,2008,2374.0
9167,BRA,WHEAT,THND_HA,2009,2433.0
9168,BRA,WHEAT,THND_HA,2010,2177.0
9169,BRA,WHEAT,THND_HA,2011,2137.0
9170,BRA,WHEAT,THND_HA,2012,1891.0
9171,BRA,WHEAT,THND_HA,2013,2210.0
9172,BRA,WHEAT,THND_HA,2014,2835.0
9173,BRA,WHEAT,THND_HA,2015,2473.0
9174,BRA,WHEAT,THND_HA,2016,2113.0
9175,BRA,WHEAT,THND_HA,2017,2159.0
9176,BRA,WHEAT,THND_HA,2018,2177.99888051965
9177,BRA,WHEAT,THND_HA,2019,2186.30846878206
9178,BRA,WHEAT,THND_HA,2020,2198.76055899148
9179,BRA,WHEAT,THND_HA,2021,2213.40670969573
9180,BRA,WHEAT,THND_HA,2022,2229.13726334397
9181,BRA,WHEAT,THND_HA,2023,2242.15318804159
9182,BRA,WHEAT,THND_HA,2024,2254.9278802682
9183,BRA,WHEAT,THND_HA,2025,2266.6469290145
9184,BRA,WHEAT,THND_HA,2026,2281.71938627309
9185,BRICS,WHEAT,THND_HA,1990,82743.0
9186,BRICS,WHEAT,THND_HA,1991,81698.0
9187,BRICS,WHEAT,THND_HA,1992,80750.0
9188,BRICS,WHEAT,THND_HA,1993,82027.0
9189,BRICS,WHEAT,THND_HA,1994,78714.0
9190,BRICS,WHEAT,THND_HA,1995,80826.0
9191,BRICS,WHEAT,THND_HA,1996,83457.0
9192,BRICS,WHEAT,THND_HA,1997,84904.0
9193,BRICS,WHEAT,THND_HA,1998,84729.0
9194,BRICS,WHEAT,THND_HA,1999,81367.0
9195,BRICS,WHEAT,THND_HA,2000,79263.0
9196,BRICS,WHEAT,THND_HA,2001,76847.0
9197,BRICS,WHEAT,THND_HA,2002,78900.0
9198,BRICS,WHEAT,THND_HA,2003,72535.0
9199,BRICS,WHEAT,THND_HA,2004,75847.0
9200,BRICS,WHEAT,THND_HA,2005,77681.0
9201,BRICS,WHEAT,THND_HA,2006,76013.0
9202,BRICS,WHEAT,THND_HA,2007,78580.0
9203,BRICS,WHEAT,THND_HA,2008,81411.0
9204,BRICS,WHEAT,THND_HA,2009,83817.0
9205,BRICS,WHEAT,THND_HA,2010,82064.0
9206,BRICS,WHEAT,THND_HA,2011,81760.7
9207,BRICS,WHEAT,THND_HA,2012,82228.0
9208,BRICS,WHEAT,THND_HA,2013,81846.0
9209,BRICS,WHEAT,THND_HA,2014,82910.0
9210,BRICS,WHEAT,THND_HA,2015,84154.0
9211,BRICS,WHEAT,THND_HA,2016,83620.0
9212,BRICS,WHEAT,THND_HA,2017,85639.8052523436
9213,BRICS,WHEAT,THND_HA,2018,85764.0968667751
9214,BRICS,WHEAT,THND_HA,2019,85741.78516341321
9215,BRICS,WHEAT,THND_HA,2020,85779.6982386246
9216,BRICS,WHEAT,THND_HA,2021,85839.0965731965
9217,BRICS,WHEAT,THND_HA,2022,85888.4961916805
9218,BRICS,WHEAT,THND_HA,2023,85919.586987813
9219,BRICS,WHEAT,THND_HA,2024,85969.1662993966
9220,BRICS,WHEAT,THND_HA,2025,86002.2298984309
9221,BRICS,WHEAT,THND_HA,2026,86121.0244534216
9222,HTI,RICE,THND_TONNE,1990,86.71000306868099
9223,HTI,RICE,THND_TONNE,1991,80.0
9224,HTI,RICE,THND_TONNE,1992,83.7
9225,HTI,RICE,THND_TONNE,1993,73.4
9226,HTI,RICE,THND_TONNE,1994,70.0
9227,HTI,RICE,THND_TONNE,1995,66.7
9228,HTI,RICE,THND_TONNE,1996,80.0
9229,HTI,RICE,THND_TONNE,1997,66.7
9230,HTI,RICE,THND_TONNE,1998,67.567102996614
9231,HTI,RICE,THND_TONNE,1999,67.367000904326
9232,HTI,RICE,THND_TONNE,2000,86.71
9233,HTI,RICE,THND_TONNE,2001,68.70100000000001
9234,HTI,RICE,THND_TONNE,2002,71369.0
9235,HTI,RICE,THND_TONNE,2003,72.369501365218
9236,HTI,RICE,THND_TONNE,2004,70.035000610606
9237,HTI,RICE,THND_TONNE,2005,70.035000576305
9238,HTI,RICE,THND_TONNE,2006,73.37
9239,HTI,RICE,THND_TONNE,2007,86.71
9240,HTI,RICE,THND_TONNE,2008,73.370001406491
9241,HTI,RICE,THND_TONNE,2009,85.542799384244
9242,HTI,RICE,THND_TONNE,2010,94.113703125
9243,HTI,RICE,THND_TONNE,2011,96.448204891847
9244,HTI,RICE,THND_TONNE,2012,98.449203125
9245,HTI,RICE,THND_TONNE,2013,112.9231015625
9246,HTI,RICE,THND_TONNE,2014,103.406203125
9247,HTI,RICE,THND_TONNE,2015,85.376001196077
9248,HTI,RICE,THND_TONNE,2016,83375.0
9249,HTI,RICE,THND_TONNE,2017,151.755037007254
9250,HTI,RICE,THND_TONNE,2018,155.67834144084298
9251,HTI,RICE,THND_TONNE,2019,161.810128548924
9252,HTI,RICE,THND_TONNE,2020,165.564285414662
9253,HTI,RICE,THND_TONNE,2021,168.446951363322
9254,HTI,RICE,THND_TONNE,2022,171.126067816807
9255,HTI,RICE,THND_TONNE,2023,173.667705497662
9256,HTI,RICE,THND_TONNE,2024,176.187111441636
9257,HTI,RICE,THND_TONNE,2025,178.730898789683
9258,HTI,RICE,THND_TONNE,2026,181.29667151866198
9259,IDN,RICE,THND_HA,1990,10502.0
9260,IDN,RICE,THND_HA,1991,10876.0
9261,IDN,RICE,THND_HA,1992,11103.0
9262,IDN,RICE,THND_HA,1993,11012.0
9263,IDN,RICE,THND_HA,1994,10734.0
9264,IDN,RICE,THND_HA,1995,11438.0
9265,IDN,RICE,THND_HA,1996,11570.0
9266,IDN,RICE,THND_HA,1997,11141.0
9267,IDN,RICE,THND_HA,1998,11716.0
9268,IDN,RICE,THND_HA,1999,11963.0
9269,IDN,RICE,THND_HA,2000,11793.0
9270,IDN,RICE,THND_HA,2001,11500.0
9271,IDN,RICE,THND_HA,2002,11521.0
9272,IDN,RICE,THND_HA,2003,11488.0
9273,IDN,RICE,THND_HA,2004,11923.0
9274,IDN,RICE,THND_HA,2005,11839.1
9275,IDN,RICE,THND_HA,2006,11786.4
9276,IDN,RICE,THND_HA,2007,12147.6
9277,IDN,RICE,THND_HA,2008,12327.4
9278,IDN,RICE,THND_HA,2009,12883.6
9279,IDN,RICE,THND_HA,2010,13253.5
9280,IDN,RICE,THND_HA,2011,13203.6
9281,IDN,RICE,THND_HA,2012,13445.5
9282,IDN,RICE,THND_HA,2013,13835.3
9283,IDN,RICE,THND_HA,2014,13797.3
9284,IDN,RICE,THND_HA,2015,13980.0
9285,IDN,RICE,THND_HA,2016,13945.0
9286,IDN,RICE,THND_HA,2017,13935.343310706101
9287,IDN,RICE,THND_HA,2018,13924.041830818602
9288,IDN,RICE,THND_HA,2019,13920.4539644179
9289,IDN,RICE,THND_HA,2020,13917.3837647398
9290,IDN,RICE,THND_HA,2021,13911.7749657227
9291,IDN,RICE,THND_HA,2022,13904.430739758302
9292,IDN,RICE,THND_HA,2023,13895.628187491102
9293,IDN,RICE,THND_HA,2024,13885.1038827636
